interaction_key,message_id,conversation_id,reset_session_id,tool_event_id,rank_in_tool_event,score,retrieved_content,filename,display_name,filetype,metadata_categories,category_depth,is_qa,can_open,uploaded_at,metadata_id,collection_name,source_file
a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z::1779689815335,1779689815335,a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z,a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z::R001,20260525T090712-20260525T192743.csv#82,2,0.9034945,"別紙４　　　　　　　　　　

リモートスタンダード適用に伴う旅行命令書兼赴任旅費支給（返納）調書

年　　月　　日作成

旅行命令権者 整 理 番 号 移転事由 氏    名 適用日 月  日 所属 １ 第18項第１号①…単身赴任解消 ２ 第18項第１号②…元の生活拠点としていた住所への移転※

社員分 発  駅 着  駅 ①     鉄    道    賃 ② 航空賃 ③ その他の交通費 ④ 移転雑費 ⑤ 赴任滞在費 ⑥ 移転料 月  日転居 ～　⑥ 社員分合計 運  賃 急行料金等 計 家族移転費 氏   名 続柄 住       所 生年月日 移転 月日 移転月 日現在 の年齢 ⑦  鉄  道  賃 ⑧ 航空賃 ⑨ その他の 交通費 ⑩ 移転雑費 ⑪ 赴任滞在費 運賃 急 行料 等 計 旧 新 旧 新 旧 新 旧 新 旧 新 小計 ⑦～⑪ 家族移転費合計

審査完了

勘定科目等 科目コード PJコード 業務コード

確定(概算)額 精算額 追給（返納）額

移転事由が「２ 第18項第１号②…元の生活拠点としていた住所への移転」の場合、別添も記入する。

別紙４（別添）

「転勤に伴い移転した元の生活拠点としていた住所」確認書

項番 項目 社員記入欄 ＜記入例＞ １ 異動前住所 （転勤に伴い移転した元の生活拠点としていた住所） 大阪府　○区　△△　１-８-９ 区分 （選択） ・本人の ・パートナーの ・本人の父／母の ・パートナーの父／母の ・持家 ・賃貸 〇本人の ・パートナーの ・本人の父／母の ・パートナーの父／母の 〇持家 ・賃貸 ２ 異動前組織／事業所住所 ＮＴＴドコモ　〇〇部　○○担当 大阪府　○区　△△　１-２-３ ３ 転勤日 （異動後組織への着任日） ２０〇〇年〇月〇日 ４ 異動後組織／事業所住所 ＮＴＴドコモ　□□部　□□担当 東京都　○区　△△　７-８-９ ５ 異動後住所 東京都　○区　△△　７-１-２",,49 リモートワークの取扱いについて_202511.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:43:16,49 リモートワークの取扱いについて_202511_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z::1779689815335,1779689815335,a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z,a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z::R001,20260525T090712-20260525T192743.csv#82,3,0.9006117499999999,別紙様式３〔帯同復職申出書〕,,39 勤務時間、休日、休暇、休職及び勤務票等について_202511.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:42:05,39 勤務時間、休日、休暇、休職及び勤務票等について_202511_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z::1779689815335,1779689815335,a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z,a:1TxYl61MuWEycgWcPPW9HG64BMo_BZ_px6fO-iCSc7UieDC6pA5ei7owXCvVMh0mcBgebT6gYH-Slxos8rXTKgHsixns6uDseazIKy6Wu2q-Of4vKBguqQwYLZMZdVt2Z::R001,20260525T090712-20260525T192743.csv#82,4,0.9034827000000001,"付　則

この改正は、2021年４月１日から実施する。

付　則

この改正は、2021年10月１日から実施する。

付　則

この改正は、2022年７月１日から実施する。

付　則

この改正は、2023年４月１日から実施する。

付　則

この改正は、2024年10月１日から実施する。

付　則

　この改正は、2025年11月7日から実施する。

別紙１ リモートワーク実施申請書 下記のとおりリモートワークを実施しますので、申請します。 記 １．申請内容 所属 職名 氏名 リモートワーク実施日 年　　　月　　　日（　　） 勤務時間 時 分 ～ 時 分 実施場所 具体的な実施内容 ２．リモートワーク実施チェックリスト 項目 内容 チェック 仮想デスクトップの申請 仮想デスクトップの利用申請は完了しているか、利用期限切れになっていないか リモートワーク用PCの準備 リモートワーク実施日のクライアントPC社外持出申請を完了しているか ＰＣの設定 接続設定の確認を完了しているか 管理情報の持ち出し 管理情報（レベルS・A・B）をリモートワークで利用する場合、所定の社外持出申請を完了しているか 情報セキュリティ 「リモートワーク時の情報セキュリティに関する注意事項」を遵守することを確認したか 実施業務等の認識合わせ リモートワークでの実施業務と到達点等について上長と認識合わせを行ったか",,49 リモートワークの取扱いについて_202511.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > regulation-others,0,false,true,2026-02-20 14:43:16,49 リモートワークの取扱いについて_202511_policy-operations_regulation_regulation-others,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::1779693647196,1779693647196,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::R001,20260525T090712-20260525T192743.csv#89,1,0.90638855,"別表８

アドバンスト・プロフェッショナル就業規則における所属長の範囲

条　項 事　　　　　　　　　　項 所属長の範囲 第４条 第５条 第38条 所属長の命令及び所属長の任務 勤務時間中の組合活動の承認 他の業務への関与の許可 公職選挙の立候補届出及び就任の届出 遅刻、早退又は欠勤の届出及び承認 居住地の届出 赴任の遅延の承認 時間外及び休日勤務の命令 勤務割の指定 日直及び宿直の当直時間の設定 所属長のもとを離れて勤務する場合の勤務時間 リモートワークの承認 休日の設定 休日の変更 所属長のもとを離れて勤務する場合の休日 年次休暇の時季変更 ライフプラン休暇の承認 特別休暇の承認 勤務能率の発揮又は増進のための行事の計画・実施 病気休暇の承認 医師の指定 公傷休暇の承認 通勤災害休暇の承認 組合休暇の承認 市町村の議会の議員等の休暇の承認 子の養育又は介護を行う者の時間外勤務の免除の申出 子の養育又は介護を行う者の時間外勤務の制限の申出 子の養育又は介護を行う者の深夜業の制限の申出 健康診断の日時及び場所の指定",,06 社員就業規則における所属長の範囲に関する規程_202507.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > employee,0,false,true,2026-02-20 14:40:22,06 社員就業規則における所属長の範囲に関する規程_202507_policy-operations_regulation_employee,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::1779693647196,1779693647196,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::R001,20260525T090712-20260525T192743.csv#89,2,0.904699625,"別表４

キャリアⅡ就業規則における所属長の範囲

条　項 事　　　　　　　　　　項 所属長の範囲 第３条 第９条 第10条 第12条 第13条 第20条 第23条 第26条 第30条 第31条 第32条 第33条 第37条 第39条、第48条 第39条第１項第10号 第40条、第48条 第40条第３項 第42条、第48条 第43条、第48条 第47条、第48条 第49条 第50条 第51条 第60条第４項 所属長の命令 他の業務への関与の許可 公職選挙の立候補届出及び就任の届出 遅刻、早退又は欠勤の届出及び承認 居住地の届出 時間外・休日勤務の命令 勤務割の指定 所属長のもとを離れて勤務する場合の勤務時間 リモートワークの承認 休日の設定 休日の変更 所属長のもとを離れて勤務する場合の休日 年次休暇の時季変更 特別休暇の承認 勤務能率の発揮又は増進のための行事の計画・実施 病気休暇の承認 医師の指定 公傷休暇の承認 通勤災害休暇の承認 組合休暇の承認 子の養育を行う者の時間外勤務の免除の申出 子の養育又は介護を行う者の時間外勤務の制限の申出 子の養育又は介護を行う者の深夜業の制限の申出 退職の申出及び承認",,06 社員就業規則における所属長の範囲に関する規程_202507.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > employee,0,false,true,2026-02-20 14:40:22,06 社員就業規則における所属長の範囲に関する規程_202507_policy-operations_regulation_employee,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::1779693647196,1779693647196,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::R001,20260525T090712-20260525T192743.csv#89,3,0.90780273,"(1)	事業に関し、発明、考案又は改良をし、功績顕著なもの

(2)	事業上重大な事故の発生を未然に防ぎ、又は天災その他非常事態に際し、特に功績があったもの

(3)	業務成績の向上、サービスの改善その他職務遂行上特に功績があったもの

(4)	業務上の技能が特に優秀であるもの

(5)	その他、他の模範として推奨すべき功績、業績又は善行があったもの

２	表彰は表彰状、賞状、賞品のいずれかを授与して行われる。この場合、副賞として賞金又は記念品を授与されることがある。

第２節　懲　戒

懲　戒

第　74　条	社員は、次の各号の一に該当する場合は、懲戒されることがある。

(1)	法令又は会社の業務上の規定に違反したとき

(2)	職責を尽くさず、又は職務を怠り、よって業務に支障をきたしたとき

(3)	上長の命令に服さないとき

(4)	職務上の規律を乱し、又は乱そうとする行為があったとき

(5)	故意に業務の正常な運営を妨げる行為があったとき

(6)	職権を濫用する行為があったとき

(7)	業務取扱いに関し不正があったとき

(8)	部内部外を問わず職務に関して他人からみだりに金銭、物品その他の利益を受けたとき

(9)	通信の秘密及びその他の職務上知ることができた秘密を正当な理由なく使用し、漏らし又は漏らそうとしたとき

(10)　職務上知ることができた個人情報（個人番号及び特定個人情報を含む。）を正当な理由なく使用し、漏らし又は漏らそうとしたとき

(11)		故意又は過失により業務上の事故をひき起こしたとき

(12)		社員としての品位を傷つけ、又は信用を失うような非行があったとき

(13)		故意に前歴を偽り会社に損害を与えたとき

(14)		職場規律に違反する次の行為があったとき

ア	みだりに欠勤し、遅刻し、若しくは早退し、又は直属上長の承認を受けないで、執務場所を離れ、勤務時間を変更し、若しくは職務を交換したとき

イ	他の従業員を誘い、又は強要して、欠勤、遅刻若しくは早退をさせ、又はその就業を妨げたとき",,01 社員就業規則等_202512.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > employee,0,false,true,2026-02-20 14:39:43,01 社員就業規則等_202512_policy-operations_regulation_employee,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::1779693647196,1779693647196,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY,a:1TSJvbT41FtiJZCkjzw7Yj93BAoXPADyX1upR4lS49PwBlQJQmSPGDn3liKgLRfuHzXTrBQqpq18UsnbGDaU-zX2C5ts7gYpLVBGdyOxEKh2CNk_B4gtExutDjXUj0SGY::R001,20260525T090712-20260525T192743.csv#89,4,0.9031085,"社　 員　 就　 業　 規　 則　 等

（2025年12月１日現行）

株式会社ＮＴＴドコモ

社　員　就　業　規　則",,01 社員就業規則等_202512.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,policy-operations > regulation > employee,0,false,true,2026-02-20 14:39:43,01 社員就業規則等_202512_policy-operations_regulation_employee,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z::1779693962294,1779693962294,a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z,a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z::R001,20260525T090712-20260525T192743.csv#94,1,0.91511,"ビズバンス予約サイト

ビズバンス予約情報一覧

ビズバンス予約情報一覧

34",【業務ID_1】チケット手配業務マニュアル1.1.1版.pdf,【業務ID_1】チケット手配業務マニュアル1.1.1版.pdf,application/pdf,system > bizvance,,false,true,2026-02-20 14:45:38,【業務ID_1】チケット手配業務マニュアル1.1.1版_system_bizvance,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z::1779693962294,1779693962294,a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z,a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z::R001,20260525T090712-20260525T192743.csv#94,2,0.91371905,"ビズバンス予約サイト

ビズバンス予約情報一覧

23",【業務ID_1】チケット手配業務マニュアル1.1.1版.pdf,【業務ID_1】チケット手配業務マニュアル1.1.1版.pdf,application/pdf,system > bizvance,,false,true,2026-02-20 14:45:38,【業務ID_1】チケット手配業務マニュアル1.1.1版_system_bizvance,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z::1779693962294,1779693962294,a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z,a:1_b2N8EzwFYtpXH_XkSU8taYgkY5b_YtZ3o4c4F_J7wRYYr8RTzJ23UlPCx0zUb0R7y8-l5HaL2gVfrs8SpOB0_EXFKKcR9GWHEDE4g1i8JF1IlePoD_1aQTw760vKv2z::R001,20260525T090712-20260525T192743.csv#94,3,0.914087325,"ビズバンス予約サイト

ビズバンス予約情報一覧

14",【業務ID_1】チケット手配業務マニュアル1.1.1版.pdf,【業務ID_1】チケット手配業務マニュアル1.1.1版.pdf,application/pdf,system > bizvance,,false,true,2026-02-20 14:45:38,【業務ID_1】チケット手配業務マニュアル1.1.1版_system_bizvance,jp.co.nttexc.workRules__your_navi_qai_docomo,20260525T090712-20260525T192743.csv
